name,address,gu
의정부동부점,경기 의정부시 평화로 547 (의정부동),의정부시
의정부녹양점,경기 의정부시 비우로 102 (녹양동),의정부시
의정부민락2지구점,경기 의정부시 오목로 215 (민락동),의정부시
의정부장암역점,경기 의정부시 동일로128번길 13 (장암동),의정부시
이천이마트점,경기 이천시 이섭대천로 1440-50 (증포동),이천시
이천터미널점,"경기 이천시 이섭대천로 1200 (중리동, 종합버스터미널)",이천시
이천가좌로점,"경기 이천시 부발읍 가좌로 45 (가좌리, 아이펙스)",이천시
이천부발점,경기 이천시 부발읍 경충대로 2096-4 (아미리),이천시
포천개성인삼농협점,경기 포천시 호국로 1423 (어룡동),포천시
포천신읍중앙점,경기 포천시 호국로 1499 (신읍동),포천시
광릉수목원점,경기 포천시 소흘읍 광릉수목원로 698,포천시
포천소흘점 ,경기 포천시 소흘읍 호국로 493-6 (이동교리),포천시
포천송우리중앙점,경기 포천시 소흘읍 송우로 74 (송우리),포천시
포천이가팔리입구점,경기 포천시 소흘읍 죽엽산로 3 (송우리),포천시
미사센텀비즈점,"경기 하남시 조정대로 45 (풍산동, 미사센텀비즈)",하남시
하남학암힐스테이트점,"경기 하남시 위례대로6길 15 (학암동, 힐스테이트 센트럴 위례)",하남시
미사망월점,경기 하남시 미사강변북로30번길 14 (망월동),하남시
하남현대지식산업센터2차점,경기 하남시 미사대로 520 (덕풍동),하남시
하남현대지식산업센터점,"경기 하남시 미사대로 550 (덕풍동, 현대지식산업센터 한강미사)",하남시
하남덕풍초교점,경기 하남시 신장로 200 (덕풍동),하남시
하남검단산역점,경기 하남시 대청로 73 (신장동),하남시
하남시청점,"경기 하남시 대청로 15 (신장동, 오피스텔트레벨)",하남시
하남시청역점,"경기 하남시 하남대로 815 (신장동, 명지캐럿108)",하남시
화성남양점,경기 화성시 남양읍 남양성지로 135 (남양리),화성시
화성남양중앙점,"경기 화성시 남양읍 역골중앙로 118 (남양리, 동광뷰엘)",화성시
수원대점,경기 화성시 봉담읍 와우안길 16,화성시
화성봉담동화점,경기 화성시 봉담읍 동화길 93-12 (동화리),화성시
화성봉담점,경기 화성시 봉담읍 상봉길 31,화성시
화성봉담중앙점,경기 화성시 봉담읍 장등1길 3-7 (상리),화성시
화성발안점,경기 화성시 향남읍 발안공단로 90 (구문천리),화성시
화성향남상신점,경기 화성시 향남읍 상신하길로 74 (상신리),화성시
화성향남시범점,경기 화성시 향남읍 행정중앙1로 10 (행정리),화성시
화성향남점,경기 화성시 향남읍 행정중앙2로 67,화성시
화성향남홈플러스점,"경기 화성시 향남읍 향남로 402 (행정리, 홈플러스 화성향남점)",화성시
동탄2시범단지점,경기 화성시 동탄대로시범길 189 (청계동),화성시
동탄2카림애비뉴점,"경기 화성시 동탄대로시범길 134 (청계동, 시범 반도유보라 아이비파크4.0)",화성시
동탄북광장점,"경기 화성시 동탄지성로 12 (반송동, 월드프라자)",화성시
동탄센트럴파크점,경기 화성시 동탄지성로 94 (반송동),화성시
동탄대로점,경기 화성시 동탄대로14길 5-11 (오산동),화성시
동탄역CGV점,경기 화성시 동탄대로 537 (오산동),화성시
동탄치동점,경기 화성시 동탄대로21가길 4-10 (영천동),화성시
동탄호수공원점,경기 화성시 동탄대로5길 32 (송동),화성시
동탄산척점,경기 화성시 동탄순환대로14길 82-9 (산척동),화성시
동탄호수포레나점,경기 화성시 동탄순환대로 26 (장지동),화성시
화성동탄SKV1점,"경기 화성시 동탄순환대로 830 (영천동, 동탄 SK V1 center)",화성시
화성반월점,경기 화성시 영통로26번길 33 (반월동),화성시
동탄IX타워점,"경기 화성시 동탄첨단산업1로 27 (영천동, 금강펜테리움 IX타워)",화성시
화성동탄역1호점,경기 화성시 동탄역로 124 (오산동),화성시
고양내유점,경기 고양시 덕양구 통일로 1072 (내유동),고양시
고양동산점,경기 고양시 덕양구 동세로 11 (동산동),고양시
고양벽제삼거리점,경기 고양시 덕양구 혜음로 166 (고양동),고양시
고양삼송시티점,"경기 고양시 덕양구 동송로 33 (동산동, 이편한세상시티삼송)",고양시
고양삼송역점,경기 고양시 덕양구 삼송로 189-7 (삼송동),고양시
고양삼송중앙점,경기 고양시 덕양구 고양대로 1772 (삼송동),고양시
고양서오릉점,경기 고양시 덕양구 서오릉로 440 (용두동),고양시
고양어울림점,경기 고양시 덕양구 고양대로1384번길 15 (성사동),고양시
고양지축중앙점,경기 고양시 덕양구 지축로 86 (지축동),고양시
고양지축초교점,경기 고양시 덕양구 오부자1길 42 (지축동),고양시
고양향동점,경기 고양시 덕양구 꽃내음2길 50-3 (향동동),고양시
고양화정동점,경기 고양시 덕양구 성신로 22 (화정동),고양시
능곡역점,"경기 고양시 덕양구 토당로 54 (토당동, 충정회관)",고양시
능곡점,경기 고양시 덕양구 지도로 100 (토당동),고양시
원흥도내동점,경기 고양시 덕양구 도래울로 34 (도내동),고양시
원흥역점,경기 고양시 덕양구 삼송로 8 (원흥동),고양시
원흥중앙점,경기 고양시 덕양구 도래울로 105 (도내동),고양시
일산고양동점,경기 고양시 덕양구 혜음로 42 (고양동),고양시
행신서정점,경기 고양시 덕양구 중앙로 438 (행신동),고양시
행신역점,경기 고양시 덕양구 충장로 20 (행신동),고양시
행신점,"경기 고양시 덕양구 중앙로 554 (행신동, 희성프라자)",고양시
행신중앙점,"경기 고양시 덕양구 행신로 131-11 (행신동, 행신3차에스케이뷰아파트)",고양시
화정별빛마을점,"경기 고양시 덕양구 화신로 319 (화정동, 문정빌딩)",고양시
화정이마트점,경기 고양시 덕양구 백양로 79 (화정동),고양시
화정중앙공원점,"경기 고양시 덕양구 백양로 65 (화정동, 동도센트리움)",고양시
화정중앙점,경기 고양시 덕양구 화중로130번길 32 (화정동),고양시
가천대점,"경기 성남시 수정구 성남대로 1334 (태평동, 경원프라자)",성남시
동서울대점,경기 성남시 수정구 복정로 68 (복정동),성남시
북판교고등점,"경기 성남시 수정구 청계산로1길 25 (고등동, 카사벨라)",성남시
성남고등동점,경기 성남시 수정구 청계산로4길 31 (고등동),성남시
성남고등풍경채점,경기 성남시 수정구 고등공원로 19 (고등동),성남시
성남단대점,경기 성남시 수정구 산성대로 383 (단대동),성남시
성남복정도서관점,경기 성남시 수정구 복정로 121 (복정동),성남시
성남수정구청점,경기 성남시 수정구 수정로 285 (신흥동),성남시
신흥역점,경기 성남시 수정구 산성대로 271-1 (신흥동),성남시
위례중앙역점,"경기 성남시 수정구 위례광장로 322 (창곡동, 아이플렉스)",성남시
위례중앙타워점,"경기 성남시 수정구 위례광장로 300 (창곡동, 위례중앙역 중앙타워)",성남시
위례푸른초교점,"경기 성남시 수정구 위례동로 147 (창곡동, 위례건아타워)",성남시
을지대점,경기 성남시 수정구 수정로578번길 28 (양지동),성남시
탄리사거리점,"경기 성남시 수정구 수정로 154 (신흥동, 한성빌딩)",성남시
태평역점,"경기 성남시 수정구 수정로 81 (태평동, 동인트루빌)",성남시
판교파미어스몰점,경기 성남시 수정구 창업로 17 (시흥동),성남시
여주교동점,경기 여주시 세종로 251 (교동),여주시
여주이마트점,"경기 여주시 세종로 151 (홍문동, 여주 이마트)",여주시
여주터미널점,"경기 여주시 세종로 85 (홍문동, 여주종합터미널)",여주시
여주가남점,경기 여주시 가남읍 태평1길 4,여주시
평택경기대로점,"경기 평택시 경기대로 271 (비전동, 패밀리타운)",평택시
안중백병원점,"경기 평택시 안중읍 서동대로 1931-21 (금곡리, 안중백병원)",평택시
평택안중점,경기 평택시 안중읍 송담2로 31 (송담리),평택시
평택안중홈플러스점,경기 평택시 안중읍 서동대로 1489 (현화리),평택시
평택성모병원점,경기 평택시 평택로 286 (세교동) 1층,평택시
평택청북점,"경기 평택시 청북읍 청북남로 253 (옥길리, 골드라인)",평택시
평택고덕중앙점,경기 평택시 고덕면 고덕여염12길 22 (여염리),평택시
평택삼성반도체바이오점,"경기 평택시 고덕면 고덕여염9길 25 (여염리, 삼성위너스프라자)",평택시
고양성저마을점,"경기 고양시 일산서구 대산로 212 (대화동, (주)오네뜨빌딩)",고양시
대화마을점,경기 고양시 일산서구 대화로 138 (대화동),고양시
일산가좌마을점,경기 고양시 일산서구 가좌4로 2 (가좌동),고양시
일산강선마을점,"경기 고양시 일산서구 중앙로 1376 (주엽동, 강선마을10단지아파트)",고양시
일산산들점,경기 고양시 일산서구 원일로 117 (일산동),고양시
일산시장점,경기 고양시 일산서구 원일로 69 (일산동),고양시
일산원마운트점,"경기 고양시 일산서구 한류월드로 300 (대화동, 원마운트)",고양시
일산킨텍스꿈에그린점 ,"경기 고양시 일산서구 킨텍스로 240 (대화동, 킨텍스 꿈에그린)",고양시
일산하이파크점,경기 고양시 일산서구 하이파크1로 77 (덕이동),고양시
일산후곡점,"경기 고양시 일산서구 일산로 548 (일산동, 덕흥프라자)",고양시
주엽롯데마트점,"경기 고양시 일산서구 중앙로 1496 (주엽동, 롯데마트)",고양시
주엽역점,경기 고양시 일산서구 중앙로 1437 (주엽동),고양시
킨텍스홈플러스점,경기 고양시 일산서구 호수로 817 (대화동),고양시
김포장기제일점,경기 김포시 태장로795번길 23 (장기동),김포시
김포라베니체점,"경기 김포시 김포한강2로23번길 10 (장기동, 라베니체마치에비뉴Ⅰ)",김포시
김포운유초교점,"경기 김포시 김포한강2로 232 (장기동, 한강노블레스)",김포시
김포운양점,경기 김포시 김포한강11로 288-5 (운양동),김포시
김포풍년마을점,경기 김포시 사우중로 89 (북변동),김포시
김포고촌점,"경기 김포시 고촌읍 김포대로 340 (신곡리, 김포뉴시티)",김포시
김포걸포메트로자이점,경기 김포시 걸포2로 49 (걸포동),김포시
김포구래점,경기 김포시 김포한강8로 378 (구래동),김포시
김포마산점,"경기 김포시 김포한강8로 163 (마산동, 한강스퀘어빌딩)",김포시
부천상동역점,"경기 부천시 길주로 111 (상동, 센타프라자)",부천시
부천상동홈플러스점,"경기 부천시 길주로 118 (상동, 삼성홈플러스상동점)",부천시
부천로점,경기 부천시 부천로 270 (도당동),부천시
부천원미구청점,경기 부천시 부천로 140 (원미동),부천시
부천뉴코아점,"경기 부천시 송내대로 239 (상동, 부천터미널소풍)",부천시
송내남부역점,경기 부천시 송내대로 31 (송내동),부천시
부천부흥로점,경기 부천시 부흥로 187 (중동),부천시
부천성모병원점,경기 부천시 부흥로 472 (소사동),부천시
부천센트리움점,"경기 부천시 경인로 189 (심곡본동, 심곡본동 동도 센트리움)",부천시
온수e편한세상점,경기 부천시 경인로 605 (괴안동),부천시
부천세무서점,경기 부천시 신흥로 266 (중동),부천시
부천상2동점,경기 부천시 조마루로105번길 8-8 (상동),부천시
부천중동시계탑점,"경기 부천시 조마루로297번길 33 (중동, 엔터프라이즈빌딩)",부천시
부천북부역점,경기 부천시 부일로 455 (심곡동),부천시
역곡북부역점,경기 부천시 부일로 743 (역곡동),부천시
부천상3동점,"경기 부천시 상동로117번길 61 (상동, 드라마씨티)",부천시
부천상동점,"경기 부천시 상동로 79 (상동, 수석프라자)",부천시
